Fault,Easting,Northing,ZTopLeft,ThicknessLeft1,ThicknessLeft2,ZTopRight,ThicknessRight1,ThicknessRight2,DipAzimuth,Dip,
M_2,240060,601249,-2829.99,91.188,182.3073,-2944.79,91.1562,182.2417,77.5393,78.3995,
M_2,240047,601307,-2829.49,91.2506,182.4357,-2942.95,91.2195,182.3717,76.7996,78.2764,
M_2,240032,601364,-2828.54,91.3129,182.5631,-2941.45,91.2824,182.501,76.0345,78.1273,
M_2,240018,601421,-2827.4,91.3745,182.6897,-2940.66,91.3449,182.6291,75.3125,77.965,
M_2,240002,601478,-2826.39,91.4357,182.8153,-2940.87,91.4067,182.756,74.719,77.7784,
M_2,239987,601534,-2825.81,91.4966,182.9399,-2942.15,91.4681,182.8821,74.4643,77.5445,
M_2,239971,601591,-2825.83,91.5568,183.0636,-2944.24,91.5291,183.0073,74.3234,77.2779,
M_2,239956,601648,-2826.44,91.6168,183.1869,-2946.63,91.5898,183.1319,74.2513,76.99,
M_2,239940,601705,-2827.49,91.6767,183.3098,-2948.49,91.6505,183.2565,74.2154,76.6871,
M_2,239924,601762,-2828.79,91.7367,183.4328,-2948.54,91.7116,183.3818,74.1974,76.3818,
M_2,239908,601818,-2830.06,91.797,183.5565,-2944.98,91.7735,183.5088,74.1939,76.0808,
M_2,239891,601875,-2830.79,91.858,183.6812,-2935.73,91.8366,183.6381,74.2002,75.7888,
M_2,239872,601931,-2829.97,91.9197,183.808,-2918.9,91.9014,183.7708,74.2667,75.5103,
M_2,239851,601987,-2826.19,91.9828,183.9375,-2893.28,91.968,183.9073,74.5592,75.2428,
M_2,239829,602043,-2818.21,92.048,184.0706,-2858.33,92.0369,184.0482,74.9482,74.9826,
M_2,239805,602099,-2806.12,92.1153,184.2078,-2814.8,92.1083,184.1936,75.1009,74.7305,
M_2,239781,602154,-2792.02,92.1849,184.3495,-2767.07,92.182,184.3432,75.1736,74.4904,
M_2,239757,602211,-2778.75,92.2569,184.4951,-2723.04,92.2576,184.4962,75.1707,74.2639,
M_2,239736,602267,-2769.51,92.331,184.6447,-2692.41,92.3344,184.6513,74.9505,74.04,
M_2,239719,602324,-2767.57,92.4069,184.7976,-2682.66,92.412,184.8076,75.6555,73.854,
M_2,239710,602383,-2774.33,92.4843,184.953,-2696.19,92.4899,184.9643,79.1343,73.7922,
M_2,239707,602442,-2788.61,92.5634,185.1114,-2731.71,92.5685,185.1215,81.2396,73.7083,
M_2,239709,602501,-2807.15,92.6447,185.2738,-2782.71,92.6484,185.281,81.3949,73.3462,
M_2,239712,602561,-2826.75,92.7283,185.4401,-2839.61,92.7305,185.444,81.9088,72.8966,
M_2,239716,602621,-2844.55,92.8141,185.6105,-2893.46,92.8151,185.6118,82.5076,72.4651,
M_2,239720,602680,-2858.29,92.9019,185.7851,-2938.6,92.9022,185.7848,83.1092,72.011,
M_2,239722,602740,-2867.7,92.9918,185.9633,-2973.82,92.9918,185.9626,84.053,71.5341,
M_2,239723,602799,-2874.13,93.0834,186.1453,-2999.68,93.0834,186.1447,84.3952,71.0648,
M_2,239722,602858,-2879.08,93.1765,186.3302,-3017.44,93.1771,186.3308,84.063,70.6338,
M_2,239718,602917,-2883.31,93.2709,186.5178,-3028.95,93.2726,186.5206,83.1665,70.307,
M_2,239712,602975,-2886.86,93.3665,186.7081,-3036.23,93.3696,186.7139,81.4222,70.1801,
M_2,239703,603033,-2889.46,93.463,186.9008,-3040.88,93.4677,186.9096,79.3993,70.2859,
M_2,239692,603091,-2890.72,93.5606,187.0952,-3043.86,93.5667,187.107,77.2914,70.5956,
M_2,239678,603148,-2890.41,93.659,187.291,-3045.44,93.6664,187.3054,75.4505,71.0504,
M_2,239663,603205,-2888.64,93.7578,187.4876,-3045.59,93.7663,187.504,74.2143,71.5462,
M_2,239645,603261,-2885.66,93.8569,187.6849,-3044.13,93.8662,187.7028,73.1328,72.0708,
M_2,239626,603317,-2881.62,93.9562,187.8819,-3040.95,93.966,187.9005,70.9228,72.9621,
M_2,239605,603372,-2876.51,94.0555,188.0779,-3036.41,94.0654,188.0967,69.1252,74.1379,
M_2,239582,603426,-2870.41,94.1541,188.2729,-3031.11,94.1639,188.2918,67.1258,75.2045,
M_2,239556,603480,-2863.73,94.2512,188.4658,-3025.57,94.2615,188.4854,65.1255,75.8468,
M_2,239530,603533,-2856.75,94.347,188.6569,-3019.76,94.358,188.678,64.7672,76.0566,
M_2,239503,603585,-2849.71,94.4423,188.847,-3013.24,94.4539,188.8697,64.423,76.254,
M_2,239475,603638,-2843.23,94.5368,189.036,-3005.89,94.5494,189.0606,63.8737,76.4499,
M_2,239447,603690,-2837.82,94.6306,189.2239,-2997.64,94.6443,189.2507,63.0982,76.6284,
M_2,239418,603742,-2833.72,94.7239,189.4105,-2988.63,94.7386,189.4397,62.0537,76.7773,
M_2,239389,603794,-2831.32,94.8163,189.5955,-2979.56,94.8322,189.6271,60.9965,76.8589,
M_2,239359,603845,-2831.27,94.9074,189.7784,-2971.48,94.9245,189.8127,60.11,76.8532,
M_2,239329,603896,-2834.38,94.9975,189.9595,-2965.46,95.0159,189.9967,59.452,76.7626,
M_2,239299,603946,-2841.03,95.0867,190.1393,-2962.73,95.1066,190.1793,59.082,76.6027,
M_2,239271,603997,-2850.73,95.1757,190.3183,-2964.36,95.1967,190.3608,58.64,76.4577,
M_2,239243,604047,-2862.36,95.2653,190.4981,-2970.35,95.2872,190.5426,58.9923,76.2152,
M_2,239216,604099,-2874.25,95.356,190.6794,-2979.51,95.3782,190.7249,59.4135,76.005,
M_2,239188,604150,-2884.99,95.4464,190.8604,-2990.34,95.4689,190.9066,58.834,76.0564,
M_2,239160,604200,-2894.07,95.5361,191.04,-3001.69,95.5586,191.0862,57.918,76.3237,
M_2,239132,604250,-2901.68,95.6252,191.2183,-3012.72,95.6475,191.2643,57.5709,76.5976,
M_2,239103,604300,-2908.4,95.7141,191.3965,-3022.8,95.7362,191.4421,57.755,76.8368,
M_2,239074,604350,-2914.84,95.8037,191.5755,-3031.59,95.8254,191.6204,58.5586,77.1496,
M_2,239046,604400,-2921.11,95.894,191.7561,-3038.85,95.9153,191.8002,59.7396,77.5194,
M_2,239019,604452,-2926.95,95.9849,191.9393,-3044.14,96.0065,191.984,63.0086,77.1445,
M_2,238995,604504,-2933.15,96.076,192.125,-3047.74,96.0987,192.1719,64.1942,76.6575,
M_2,238971,604557,-2940.31,96.1672,192.3113,-3050.79,96.1912,192.3613,63.854,76.3082,
M_2,238946,604610,-2946.63,96.2583,192.4983,-3053.84,96.2836,192.5511,63.6582,75.9566,
M_2,238920,604662,-2949.24,96.3499,192.6858,-3056.6,96.3761,192.741,63.3234,75.6605,
M_2,238893,604715,-2945.01,96.442,192.8745,-3058.76,96.4688,192.931,62.9776,75.3921,
M_2,238864,604768,-2928.74,96.5347,193.0646,-3060.27,96.5615,193.121,62.746,75.1227,
M_2,238833,604821,-2903.72,96.6279,193.2551,-3060.62,96.6541,193.3109,62.4825,74.8767,
M_2,238801,604873,-2878.85,96.7203,193.4441,-3059.63,96.746,193.4998,62.3805,74.6075,
M_2,238770,604924,-2856.61,96.8102,193.6294,-3058.13,96.8365,193.6868,62.059,74.411,
M_2,238739,604974,-2836.35,96.8988,193.812,-3056.47,96.9257,193.871,60.0065,74.6514,
M_2,238706,605024,-2820.87,96.9888,193.9957,-3053.62,97.015,194.0535,58.0279,75.0398,
M_2,238673,605074,-2811.85,97.0803,194.181,-3050.21,97.105,194.2359,57.8797,75.1243,
M_2,238641,605124,-2806.99,97.1725,194.3677,-3048.92,97.1954,194.4191,57.9315,75.1549,
M_2,238609,605174,-2806.56,97.2652,194.5551,-3050.23,97.2861,194.6028,57.6574,75.2668,
M_2,238578,605223,-2809.84,97.3579,194.7427,-3052.89,97.3769,194.7865,57.2702,75.4227,
M_2,238547,605273,-2814.4,97.4508,194.9306,-3056.18,97.4677,194.9702,56.8243,75.6141,
M_2,238517,605322,-2819.22,97.5438,195.1186,-3059.71,97.5585,195.1536,56.3397,75.8405,
M_2,238486,605371,-2824.29,97.6369,195.3069,-3063.82,97.6492,195.3369,55.8318,76.0979,
M_2,238454,605419,-2829.25,97.7302,195.4955,-3069.63,97.7401,195.5207,55.3688,76.3719,
M_2,238422,605468,-2833.88,97.8237,195.6851,-3077.2,97.8315,195.7064,54.967,76.6542,
M_2,238389,605518,-2838.03,97.9171,195.8756,-3085.5,97.9232,195.8935,54.5936,76.9408,
M_2,238356,605566,-2841.5,98.0106,196.0655,-3093.8,98.0143,196.0788,54.2392,77.2204,
M_2,238323,605614,-2844.26,98.1038,196.2543,-3101.61,98.1045,196.2613,53.9846,77.4641,
M_2,238290,605661,-2846.43,98.197,196.4428,-3108.35,98.1943,196.443,53.7716,77.671,
M_2,238256,605709,-2848.22,98.2904,196.6315,-3113.59,98.2843,196.6251,53.6716,77.818,
M_2,238222,605756,-2849.65,98.384,196.8206,-3117.26,98.3748,196.8079,53.6841,77.9188,
M_2,238187,605804,-2850.82,98.4777,197.0104,-3119.61,98.4655,196.9915,53.5855,78.0363,
M_2,238153,605851,-2852.23,98.5715,197.2001,-3121.1,98.5563,197.1755,53.3975,78.1689,
M_2,238118,605899,-2854.37,98.6652,197.3898,-3122.14,98.6473,197.3599,53.2546,78.2922,
M_2,238083,605946,-2857.14,98.7585,197.5794,-3123.01,98.7385,197.5449,53.1731,78.4071,
M_2,238047,605994,-2859.97,98.8518,197.7687,-3123.48,98.83,197.7305,53.0766,78.5349,
M_2,238011,606041,-2862.56,98.945,197.958,-3122.62,98.9215,197.9166,52.8733,78.7049,
M_2,237975,606089,-2865.16,99.038,198.1471,-3120.14,99.0131,198.1029,52.6461,78.9105,
M_2,237939,606136,-2868.19,99.1308,198.3358,-3117.56,99.1046,198.2888,52.5785,79.1059,
M_2,237904,606183,-2872.21,99.2233,198.5238,-3116.64,99.1958,198.474,52.6531,79.279,
M_2,237869,606231,-2877.58,99.3155,198.7113,-3117.88,99.2866,198.6584,52.8788,79.4249,
M_2,237834,606278,-2884.01,99.4074,198.8983,-3120.83,99.377,198.8422,53.2023,79.5489,
M_2,237800,606325,-2890.62,99.4991,199.085,-3124.42,99.4673,199.0263,53.5688,79.6282,
M_2,237766,606373,-2896.23,99.5908,199.2723,-3127.06,99.558,199.2113,54.014,79.6376,
M_2,237732,606421,-2899.71,99.6827,199.4602,-3126.6,99.6493,199.3976,54.5346,79.5887,
M_2,237697,606470,-2900.68,99.7751,199.6492,-3121.68,99.7415,199.5864,55.0869,79.4983,
M_2,237662,606519,-2900.12,99.8676,199.8389,-3113.19,99.8345,199.7769,55.5786,79.3827,
M_2,237627,606568,-2899.42,99.9599,200.0283,-3103.93,99.9278,199.9683,55.9378,79.2545,
M_2,237593,606618,-2899.46,100.052,200.218,-3097.47,100.02,200.159,56.1946,79.1192,
M_2,237560,606667,-2900.62,100.143,200.405,-3095.79,100.112,200.346,56.4828,78.976,
M_2,237529,606716,-2902.76,100.234,200.593,-3098.46,100.202,200.532,56.8249,78.853,
M_2,237498,606765,-2905.61,100.325,200.78,-3104.25,100.291,200.716,57.1389,78.7655,
M_2,237468,606815,-2909.04,100.415,200.967,-3111.78,100.38,200.899,57.545,78.6691,
M_2,237438,606864,-2912.77,100.506,201.154,-3119.97,100.468,201.082,57.8813,78.6252,
M_2,237408,606914,-2916.25,100.596,201.34,-3128.02,100.557,201.265,58.2533,78.6051,
M_2,237379,606964,-2918.98,100.686,201.527,-3135.23,100.645,201.448,58.8568,78.5186,
M_2,237350,607014,-2920.76,100.776,201.714,-3141.09,100.734,201.632,59.5252,78.3995,
M_2,237321,607065,-2921.83,100.867,201.901,-3145.39,100.823,201.817,60.1314,78.2836,
M_2,237292,607117,-2922.56,100.957,202.089,-3148.17,100.913,202.002,60.8013,78.1246,
M_2,237264,607169,-2922.99,101.048,202.276,-3149.34,101.003,202.189,61.4697,77.9335,
M_2,237236,607221,-2923.09,101.138,202.464,-3148.76,101.093,202.376,62.0831,77.7259,
M_2,237208,607273,-2922.89,101.228,202.651,-3146.74,101.183,202.564,62.5944,77.5101,
M_2,237180,607326,-2922.5,101.318,202.839,-3144.2,101.273,202.752,62.9771,77.2761,
M_2,237153,607379,-2921.85,101.408,203.027,-3142.14,101.363,202.94,63.3233,77.0135,
M_2,237126,607432,-2920.75,101.498,203.215,-3141.35,101.453,203.128,63.6098,76.7694,
M_2,237100,607485,-2919.08,101.587,203.402,-3142.07,101.542,203.314,63.787,76.5791,
M_2,237074,607539,-2917.07,101.677,203.59,-3143.59,101.631,203.499,64.1035,76.3928,
M_2,237048,607592,-2915.28,101.767,203.777,-3145.88,101.719,203.684,64.3966,76.2444,
M_2,237023,607645,-2913.92,101.856,203.964,-3149.49,101.807,203.867,64.4949,76.1553,
M_2,236999,607699,-2912.82,101.946,204.151,-3153.94,101.895,204.051,64.8012,76.0166,
M_2,236974,607752,-2911.87,102.035,204.338,-3158.37,101.982,204.234,65.3205,75.836,
M_2,236950,607806,-2911.09,102.124,204.525,-3161.97,102.07,204.417,65.565,75.7415,
M_2,236926,607860,-2910.98,102.213,204.71,-3164.39,102.158,204.601,65.772,75.6718,
M_2,236902,607914,-2912.63,102.302,204.896,-3166.18,102.246,204.784,66.1101,75.5582,
M_2,236880,607968,-2917.25,102.39,205.079,-3168.55,102.333,204.968,66.5515,75.3988,
M_2,236859,608021,-2926.18,102.477,205.261,-3172.43,102.421,205.151,66.8402,75.2581,
M_2,236840,608075,-2941.62,102.562,205.44,-3178.31,102.508,205.333,66.9837,75.1364,
M_2,236821,608129,-2966.19,102.648,205.619,-3185.63,102.596,205.516,67.6821,74.9343,
M_2,236802,608186,-2992.85,102.738,205.803,-3193.83,102.687,205.701,68.3454,74.8096,
M_2,236785,608242,-3012.61,102.83,205.989,-3202.34,102.778,205.885,68.6963,74.8072,
M_2,236767,608297,-3025.36,102.92,206.175,-3209.93,102.867,206.068,69.0843,74.8557,
M_2,236748,608353,-3032.85,103.01,206.36,-3215.93,102.955,206.25,70.0442,74.8161,
M_2,236730,608408,-3037.29,103.1,206.547,-3219.95,103.043,206.433,71.2634,74.7879,
M_2,236713,608465,-3041.14,103.19,206.734,-3221.97,103.132,206.617,72.393,74.9111,
M_2,236696,608522,-3045.9,103.28,206.92,-3222.27,103.221,206.802,73.5168,75.1296,
M_2,236681,608578,-3051.63,103.368,207.105,-3220.85,103.31,206.988,74.6072,75.3455,
M_2,236667,608635,-3058.23,103.455,207.286,-3217.96,103.399,207.174,75.9386,75.4426,
M_2,236654,608692,-3065.82,103.541,207.466,-3213.82,103.489,207.362,78.1484,75.4109,
M_2,236642,608750,-3072.72,103.627,207.647,-3208.61,103.578,207.549,79.6724,75.7359,
M_2,236632,608808,-3076.16,103.714,207.831,-3203.23,103.668,207.737,80.2709,76.3594,
M_2,236622,608867,-3076.22,103.802,208.015,-3198.47,103.756,207.924,81.8494,76.6683,
M_2,236614,608925,-3075.08,103.89,208.201,-3194.37,103.845,208.109,84.433,76.5156,
M_2,236608,608985,-3073.62,103.978,208.386,-3191.24,103.933,208.295,85.7289,76.5328,
M_2,236604,609043,-3072.02,104.066,208.57,-3189.91,104.02,208.479,86.6308,76.7152,
M_2,236601,609102,-3070.89,104.152,208.755,-3190.09,104.106,208.661,87.6612,76.9424,
M_2,236599,609161,-3070.22,104.239,208.938,-3191.21,104.192,208.842,88.7654,77.164,
M_2,236599,609219,-3070.56,104.325,209.119,-3194.2,104.276,209.021,89.7065,77.4161,
M_2,236600,609276,-3073.45,104.409,209.299,-3199.17,104.36,209.198,90.4161,77.7263,
M_2,236602,609334,-3078.77,104.493,209.476,-3204.55,104.443,209.375,90.8977,78.1001,
M_2,236604,609392,-3082.45,104.576,209.653,-3209.04,104.526,209.551,91.2626,78.5165,
M_2,236606,609450,-3081.55,104.661,209.834,-3211.79,104.61,209.729,91.5527,78.976,
M_2,236607,609509,-3077.36,104.747,210.016,-3211.45,104.694,209.908,91.7008,79.5158,
M_2,236608,609569,-3071.71,104.834,210.2,-3207.42,104.779,210.09,91.7567,80.1295,
M_2,236610,609629,-3067.82,104.919,210.381,-3201.65,104.865,210.272,91.9491,80.7602,
M_2,236611,609689,-3068.6,105.002,210.559,-3195.65,104.951,210.455,92.3309,81.3875,
M_2,236614,609749,-3072.59,105.084,210.734,-3189.24,105.037,210.637,93.0338,81.9358,
M_2,236617,609809,-3076.29,105.165,210.907,-3180.09,105.123,210.821,94.04,82.3466,
M_2,236621,609870,-3077.03,105.246,211.082,-3165.02,105.21,211.009,95.1003,82.6203,
M_2,236625,609929,-3072.56,105.326,211.255,-3142.98,105.297,211.197,95.7634,82.8452,
M_2,236629,609987,-3066.61,105.403,211.425,-3116.23,105.381,211.383,95.8385,83.0623,
M_2,236633,610047,-3063.48,105.481,211.595,-3089.8,105.468,211.57,96.5865,82.8014,
M_2,236641,610107,-3061.42,105.562,211.766,-3071.41,105.554,211.753,100.266,81.5574,
M_2,236653,610165,-3058.73,105.642,211.937,-3069.62,105.634,211.922,104.8,80.1851,
M_2,236671,610221,-3055.17,105.721,212.105,-3083.09,105.707,212.078,109.08,79.1761,
M_2,236693,610274,-3052.29,105.798,212.268,-3101.86,105.776,212.226,112.568,78.5184,
M_2,236717,610327,-3051.77,105.872,212.428,-3119.06,105.844,212.373,114.217,78.257,
M_2,236744,610378,-3053.56,105.946,212.585,-3135.36,105.912,212.518,114.88,78.2066,
M_2,236770,610429,-3060.58,106.017,212.738,-3149.83,105.981,212.664,114.952,78.2912,
M_2,236798,610480,-3075.7,106.086,212.883,-3159.28,106.051,212.813,115.811,78.131,
M_2,236826,610530,-3095.51,106.152,213.024,-3167.34,106.121,212.962,116.837,77.6511,
M_2,236854,610579,-3115.63,106.218,213.163,-3177.09,106.191,213.108,117.047,77.0396,
M_2,236883,610630,-3132.52,106.285,213.303,-3184.35,106.261,213.255,116.712,76.4732,
M_2,236910,610681,-3142.73,106.353,213.448,-3186.29,106.332,213.407,117.216,75.9805,
M_2,236938,610734,-3145.54,106.421,213.596,-3180.35,106.404,213.563,118.62,75.6998,
M_2,236965,610787,-3143.31,106.487,213.742,-3161.28,106.477,213.725,120.762,75.6331,
M_2,236993,610839,-3140.51,106.55,213.886,-3132.83,106.552,213.891,123.527,75.7967,
M_2,237025,610887,-3144.6,106.611,214.024,-3107.91,106.625,214.056,124.239,76.4015,x
mFS10_Fault_49,241393,585412,-2717.01,78.7922,157.5498,-2736.65,78.9529,157.8663,29.5097,87.2354,
mFS10_Fault_49,241334,585445,-2718.33,78.9642,157.8795,-2715.45,79.1225,158.1874,29.6179,88.3546,
mFS10_Fault_49,241275,585478,-2720.45,79.1405,158.2226,-2687.48,79.3035,158.537,29.5167,89.3372,
mFS10_Fault_49,241216,585511,-2723.43,79.3182,158.5736,-2659.08,79.4907,158.9043,209.426,89.9816,
mFS10_Fault_49,241157,585544,-2726.36,79.5028,158.9413,-2634.85,79.6854,159.2896,209.703,89.686,
mFS10_Fault_49,241100,585578,-2728.73,79.7049,159.3477,-2616.61,79.8951,159.7076,209.915,89.6789,
mFS10_Fault_49,241042,585611,-2730.16,79.9398,159.8222,-2605.04,80.13,160.1798,210.582,89.8426,
mFS10_Fault_49,240986,585645,-2730.2,80.2208,160.3901,-2599.83,80.4037,160.7319,212.119,89.9872,
mFS10_Fault_49,240931,585680,-2728.84,80.5518,161.0685,-2598.08,80.7236,161.3793,32.6918,89.9961,
mFS10_Fault_49,240876,585715,-2727.42,80.9413,161.8679,-2597.24,81.089,162.1274,32.6012,89.9999,
mFS10_Fault_49,240821,585751,-2727.42,81.3952,162.7923,-2595.52,81.5165,162.9983,212.479,90,
mFS10_Fault_49,240766,585786,-2729.01,81.9052,163.8451,-2593.23,81.9935,163.9798,212.371,89.9998,
mFS10_Fault_49,240711,585820,-2731.37,82.475,165.0297,-2592.98,82.528,165.0818,212.351,89.9997,
mFS10_Fault_49,240656,585855,-2733.78,83.1099,166.3461,-2596.87,83.1254,166.3148,212.336,89.999,
mFS10_Fault_49,240600,585890,-2736.28,83.8034,167.7888,-2606.33,83.7742,167.6665,32.2829,89.9997,
mFS10_Fault_49,240544,585926,-2738.85,84.5555,169.3553,-2620.89,84.491,169.1548,212.11,89.9977,
mFS10_Fault_49,240488,585961,-2740.99,85.3635,171.0405,-2639.84,85.2722,170.7813,211.703,89.997,
mFS10_Fault_49,240430,585996,-2742.5,86.2204,172.8299,-2661.7,86.1161,172.5396,211.237,89.9944,
mFS10_Fault_49,240372,586031,-2744.16,87.1241,174.7107,-2683.85,87.0178,174.4154,30.4848,89.9999,
mFS10_Fault_49,240314,586065,-2746.68,88.0707,176.6777,-2703.86,87.9692,176.3928,209.712,89.9948,
mFS10_Fault_49,240254,586098,-2749.67,89.0518,178.7174,-2719.54,88.9579,178.4473,208.995,89.9924,
mFS10_Fault_49,240195,586131,-2752.83,90.0626,180.8177,-2730.57,89.9742,180.5606,28.2352,89.9947,
mFS10_Fault_49,240135,586162,-2756.26,91.099,182.9735,-2737.53,91.0117,182.7217,27.6128,89.9983,
mFS10_Fault_49,240074,586193,-2759.34,92.1539,185.1684,-2740.89,92.0639,184.9136,206.934,89.999,
mFS10_Fault_49,240014,586224,-2761.29,93.2203,187.3832,-2741.81,93.127,187.1251,26.1334,89.9826,
mFS10_Fault_49,239954,586253,-2762.02,94.2928,189.6073,-2741.45,94.1979,189.3507,25.63,89.9893,
mFS10_Fault_49,239893,586282,-2762.21,95.3701,191.8383,-2740.14,95.2742,191.5849,25.353,89.9969,
mFS10_Fault_49,239833,586310,-2762.67,96.452,194.0733,-2738.15,96.3533,193.8208,24.6245,89.9691,
mFS10_Fault_49,239771,586337,-2763.58,97.535,196.3046,-2736.3,97.434,196.0534,23.4782,89.9694,
mFS10_Fault_49,239710,586364,-2764.32,98.6134,198.5284,-2735.65,98.5157,198.2903,202.963,89.9892,
mFS10_Fault_49,239647,586390,-2764.03,99.6843,200.748,-2736.93,99.6025,200.547,203.317,89.9679,
mFS10_Fault_49,239585,586418,-2762.46,100.748,202.955,-2740.34,100.7,202.829,203.946,89.9707,
mFS10_Fault_49,239523,586446,-2760.01,101.804,205.144,-2745.68,101.807,205.126,204.592,89.9722,
mFS10_Fault_49,239461,586474,-2757.59,102.854,207.311,-2752.64,102.92,207.426,205.074,89.9792,
mFS10_Fault_49,239400,586504,-2756.11,103.895,209.464,-2760.69,104.03,209.722,206.405,89.8079,
mFS10_Fault_49,239340,586535,-2755.96,104.928,211.611,-2769.41,105.133,212.014,208.459,89.7688,
mFS10_Fault_49,239280,586568,-2756.36,105.954,213.738,-2778.45,106.23,214.291,29.2758,89.8286,
mFS10_Fault_49,239222,586601,-2755.5,106.964,215.82,-2785.43,107.31,216.518,29.3779,89.5436,
mFS10_Fault_49,239164,586633,-2752.63,107.948,217.835,-2781.69,108.311,218.574,29.4173,89.3533,
mFS10_Fault_49,239107,586666,-2748.24,108.903,219.777,-2771.18,109.25,220.489,29.4102,89.115,
mFS10_Fault_49,239051,586697,-2744.15,109.836,221.641,-2764.12,110.18,222.355,29.4467,88.8928,
mFS10_Fault_49,238997,586727,-2742.33,110.767,223.461,-2760.27,111.099,224.161,28.9827,88.4494,
mFS10_Fault_56,241597,586303,-2949.97,84.1538,167.8476,-2936.25,84.5865,168.6835,109.756,74.953,
mFS10_Fault_56,241625,586345,-3000.21,84.3436,168.2422,-2993.13,84.7652,169.0588,108.872,75.6348,
mFS10_Fault_56,241651,586388,-3043.7,84.5609,168.6867,-3044.45,84.9717,169.4903,108.117,76.2764,
mFS10_Fault_56,241673,586433,-3075.7,84.8026,169.1772,-3071.71,85.2289,170.0147,107.334,76.834,
mFS10_Fault_56,241693,586480,-3096.81,85.061,169.7005,-3082.41,85.5134,170.5915,107.325,77.2397,
mFS10_Fault_56,241711,586529,-3109.99,85.3298,170.2445,-3083.9,85.8098,171.1903,107.378,77.5819,
mFS10_Fault_56,241727,586579,-3117.91,85.6041,170.7974,-3081,86.1086,171.7913,107.344,77.8456,
mFS10_Fault_56,241742,586629,-3122.36,85.8782,171.3502,-3076.73,86.403,172.385,107.514,78.0114,
mFS10_Fault_56,241758,586679,-3124.37,86.15,171.8956,-3073.2,86.6884,172.9589,108.285,78.0747,
mFS10_Fault_56,241775,586728,-3124.65,86.4144,172.4237,-3071.61,86.9598,173.5011,109.735,78.0475,
mFS10_Fault_56,241794,586777,-3123.71,86.6659,172.9257,-3072.19,87.2125,174.008,111.361,77.9414,
mFS10_Fault_56,241813,586826,-3121.97,86.905,173.4008,-3074.44,87.4485,174.4777,112.58,77.7797,
mFS10_Fault_56,241834,586874,-3119.61,87.1312,173.8476,-3077.54,87.6682,174.9117,113.806,77.5768,
mFS10_Fault_56,241856,586921,-3116.57,87.3429,174.2638,-3080.99,87.8715,175.312,115.064,77.3374,
mFS10_Fault_56,241878,586969,-3112.8,87.5417,174.6532,-3084.72,88.06,175.6809,116.037,77.0809,
mFS10_Fault_56,241902,587015,-3108.41,87.7298,175.0199,-3088.61,88.2347,176.0225,117.108,76.7245,
mFS10_Fault_56,241926,587062,-3103.72,87.9086,175.3678,-3092.53,88.3992,176.3443,117.555,76.0988,
mFS10_Fault_56,241947,587108,-3099.33,88.0782,175.7131,-3095.86,88.5553,176.6663,112.814,75.851,
mFS11_Fault_26,249739,593038,-2737.01,72.9279,145.8368,-2743.67,72.8724,145.7251,19.3876,75.2581,
mFS11_Fault_26,249686,593055,-2729.31,73.0167,146.0173,-2744.45,72.9588,145.9007,16.8385,79.8486,
mFS11_Fault_26,249631,593069,-2722.33,73.1109,146.2056,-2744.58,73.0504,146.0836,14.3351,84.2594,
mFS11_Fault_26,249576,593087,-2714.27,73.2081,146.4003,-2744.76,73.145,146.273,21.5239,87.1687,
mFS11_Fault_26,249523,593109,-2703.56,73.308,146.6012,-2744.43,73.2422,146.4689,23.6446,88.3861,
mFS11_Fault_26,249469,593131,-2689.82,73.4107,146.8075,-2742.43,73.3422,146.6698,22.2933,87.9876,
mFS11_Fault_26,249415,593153,-2676.11,73.516,147.0185,-2739.13,73.4446,146.875,22.3745,86.7687,
mFS11_Fault_26,249362,593176,-2669.74,73.6229,147.2323,-2736.36,73.5488,147.0833,25.4594,85.367,
mFS11_Fault_26,249312,593204,-2676.1,73.7299,147.4454,-2735.46,73.6534,147.292,32.5174,84.224,
mFS11_Fault_26,249265,593238,-2686.17,73.8361,147.6554,-2736.71,73.7574,147.4975,38.9807,83.0602,
mFS11_Fault_26,249222,593276,-2699.26,73.9417,147.862,-2738.83,73.861,147.7003,40.6529,81.2915,
